광역시도,시도,20-39세여자,20-39세합계,65세이상합계,인구수남자,인구수여자,인구수합계,소멸비율,소멸위기지역,ID,y,x,여성비,2030여성비
경기도,원미구,41744.333333333336,86095.33333333333,28739.333333333332,141700.33333333334,142093.0,283793.3333333333,2.905031431951565,False,부천 원미,5,2,0.06918179896169274,-1.5138257590422977
경기도,의왕시,21551.0,44876.0,16912.0,78304.0,78459.0,156763.0,2.54860454115421,False,의왕,9,6,0.04943768618870248,-1.9765576254568151
경기도,의정부시,58697.0,119573.0,55396.0,216400.0,222057.0,438457.0,2.119178280020218,False,의정부,1,7,0.6451031686117492,-0.9111588736587684
경기도,이천시,28026.0,58577.0,25380.0,107044.0,103315.0,210359.0,2.2085106382978723,False,이천,6,9,-0.8863419202411127,-2.1552827901736182
경기도,일산동구,42571.0,83700.0,29216.0,142947.0,149665.0,292612.0,2.914225082146769,False,고양 일산동,2,4,1.147936516615855,0.861409796893664
경기도,일산서구,40893.0,80350.0,30464.0,146480.0,154359.0,300839.0,2.6846769957983194,False,고양 일산서,3,3,1.309504419307339,0.8935905413814615
경기도,장안구,41481.0,87219.0,30116.0,148987.0,147492.0,296479.0,2.7547483065480143,False,수원 장안,10,6,-0.2521257829390944,-2.4404086265607248
경기도,중원구,34005.0,71507.0,28803.0,120529.0,117380.0,237909.0,2.361212373711072,False,성남 중원,7,7,-0.6618076659563099,-2.445215153761171
경기도,처인구,29243.0,62054.0,27748.0,115841.0,110289.0,226130.0,2.1077555139109125,False,용인 처인,9,9,-1.2276124353248152,-2.8749153962677685
경기도,파주시,57352.0,120511.0,51980.0,218565.0,212216.0,430781.0,2.206694882647172,False,파주,3,2,-0.7369173663648143,-2.409323630208032
경기도,팔달구,29276.0,61449.0,23810.0,99947.0,98568.0,198515.0,2.459134817303654,False,수원 팔달,11,6,-0.3473289172102878,-2.3572393366857067
경기도,평택시,62672.0,134045.0,53090.0,240345.0,230487.0,470832.0,2.3609719344509323,False,평택,11,4,-1.0468702212254044,-3.245551866910368
경기도,포천시,16384.0,36354.0,24292.0,81291.0,73472.0,154763.0,1.3489214556232505,False,포천,1,6,-2.5261205843774004,-4.932056995103701
경기도,하남시,30193.0,61832.0,23306.0,106472.0,104629.0,211101.0,2.591006607740496,False,하남,3,9,-0.4365209070539722,-1.1692974511579746
경기도,화성시,93228.0,193529.0,52875.0,330923.0,309967.0,640890.0,3.526354609929078,False,화성,9,3,-1.63491394779135,-1.8273747086999859
경상남도,거제시,34744.0,77489.0,20932.0,135738.0,121445.0,257183.0,3.3197018918402446,False,거제,22,8,-2.778760649032014,-5.162668249687052
경상남도,거창군,5609.0,12133.0,15591.0,30746.0,32562.0,63308.0,0.7195176704509012,True,거창,16,6,1.4342579136917943,-3.770707986483146
경상남도,고성군,4486.0,10345.0,14462.0,27452.0,27251.0,54703.0,0.6203844558152399,True,고성(경남),22,7,-0.1837193572564566,-6.636056065732237
경상남도,김해시,68849.0,143089.0,47975.0,267513.0,261909.0,529422.0,2.8702032308494005,False,김해,20,9,-0.5292564343756023,-1.8837926046027298
경상남도,남해군,2932.0,6647.0,15692.0,21566.0,23563.0,45129.0,0.3736936018353301,True,남해,22,6,2.2125462562875287,-5.889875131638334
경상남도,마산합포구,21300.0,46336.0,30525.0,90716.0,91081.0,181797.0,1.3955773955773956,False,창원 합포,19,8,0.10038669504996989,-4.031422651933703
경상남도,마산회원구,25803.0,55452.0,26727.0,106469.0,104322.0,210791.0,1.9308564373105848,False,창원 회원,21,7,-0.5092722175045417,-3.4678640986799403
경상남도,밀양시,9647.0,21371.0,25611.0,52992.0,55362.0,108354.0,0.753348170707899,True,밀양,17,8,1.0936375214574467,-4.859388891488464
경상남도,사천시,11922.0,26503.0,21502.0,57698.0,57214.0,114912.0,1.1089201004557716,False,사천,21,6,-0.21059593428014445,-5.016413236237405
경상남도,산청군,2461.0,5561.0,11638.0,17666.0,18432.0,36098.0,0.42292490118577075,True,산청,19,5,1.0610006094520452,-5.745369537852907
경상남도,성산구,32213.0,69577.0,13543.0,118468.0,113103.0,231571.0,4.757143911984051,False,창원 성산,20,7,-1.1583920266354575,-3.701654282305933
경상남도,양산시,42205.0,87851.0,35131.0,159503.0,157534.0,317037.0,2.402721243346332,False,양산,19,7,-0.3105315783331286,-1.9584296137778734
경상남도,의령군,2069.0,4507.0,9450.0,13562.0,14549.0,28111.0,0.4378835978835979,True,의령,18,7,1.7555405357333465,-4.0936321278012
경상남도,의창구,33514.0,72756.0,24846.0,128719.0,123716.0,252435.0,2.697738066489576,False,창원 의창,20,6,-0.9909481648741281,-3.93644510418385
경상남도,진주시,42443.0,89705.0,49318.0,171855.0,174884.0,346739.0,1.7211971288373413,False,진주,18,6,0.43678386336697406,-2.686026419931997
경상남도,진해구,24315.0,52170.0,21567.0,95701.0,91612.0,187313.0,2.2548337738211157,False,창원 진해,20,8,-1.091488577941735,-3.392754456584246
경상남도,창녕군,5291.0,12172.0,17149.0,31735.0,32247.0,63982.0,0.6170622193713919,True,창녕,17,7,0.4001125316495213,-6.531383503121918
경상남도,통영시,15478.0,33197.0,20895.0,69769.0,68391.0,138160.0,1.4815027518545107,False,통영,21,8,-0.49869716270989906,-3.3753049974395264
경상남도,하동군,3779.0,8574.0,14514.0,24463.0,25159.0,49622.0,0.5207385972164806,True,하동,20,5,0.7013018419249506,-5.924889199906697
경상남도,함안군,6747.0,14482.0,13964.0,34819.0,34118.0,68937.0,0.9663420223431681,True,함안,19,6,-0.5084352379709001,-3.4111310592459585
경상남도,함양군,3022.0,6520.0,12274.0,19244.0,20997.0,40241.0,0.4924230079843572,True,함양,17,6,2.1781267861136655,-3.650306748466259
경상남도,합천군,3180.0,7178.0,16972.0,22825.0,25201.0,48026.0,0.37473485741220836,True,합천,16,7,2.4736601007787407,-5.697966007244359
경상북도,경산시,33298.0,71899.0,36375.0,130060.0,127977.0,258037.0,1.8308178694158075,False,경산,12,11,-0.4036242864395412,-3.6878120697088956
경상북도,경주시,26564.0,58774.0,48789.0,129944.0,129508.0,259452.0,1.088933981020312,False,경주,12,12,-0.08402324900174118,-4.803144247456359
경상북도,고령군,2789.0,6241.0,8889.0,17485.0,16772.0,34257.0,0.6275171560355496,True,고령,13,9,-1.0406632221151901,-5.3116487742349
경상북도,구미시,63332.0,134262.0,31554.0,214600.0,205291.0,419891.0,4.014197882994232,False,구미,10,10,-1.1085019683679809,-2.8295422383101676
경상북도,군위군,1566.0,3578.0,8670.0,12156.0,12015.0,24171.0,0.3612456747404844,True,군위,11,10,-0.2916718381531569,-6.232532140860814
경상북도,김천시,15254.0,33261.0,28488.0,71201.0,71055.0,142256.0,1.070907048581859,False,김천,11,9,-0.05131593746485197,-4.138480502690839
경상북도,남구,28472.0,63040.0,31515.0,125811.0,118937.0,244748.0,1.8068856100269712,False,포항 남구,11,12,-1.4043015673263937,-4.835025380710661
경상북도,문경시,6467.0,14007.0,19285.0,36537.0,38165.0,74702.0,0.6706766917293233,True,문경,8,10,1.0896629273647318,-3.8302277432712195
경상북도,봉화군,2271.0,5122.0,10706.0,16667.0,16872.0,33539.0,0.4242480851858771,True,봉화,8,11,0.30561435940248405,-5.6618508395158145
경상북도,북구,31791.0,67836.0,36781.0,135294.0,136733.0,272027.0,1.72866425600174,False,포항 북구,10,12,0.26449580372536197,-3.135503272598622
경상북도,상주시,8158.0,18194.0,27769.0,49824.0,51975.0,101799.0,0.5875616694875581,True,상주,11,8,1.0564936787198276,-5.161042101791802
경상북도,성주군,3660.0,8345.0,12398.0,23166.0,22039.0,45205.0,0.5904178093240845,True,성주,13,11,-1.246543523946464,-6.141402037147992
경상북도,안동시,17781.0,37608.0,34672.0,83341.0,85457.0,168798.0,1.0256691278264882,False,안동,9,10,0.6267846775435681,-2.7201659221442243
경상북도,영덕군,2758.0,6114.0,12897.0,18607.0,20445.0,39052.0,0.42769636349538653,True,영덕,7,11,2.3532725596640325,-4.890415439973833
경상북도,영양군,1192.0,2654.0,5878.0,8724.0,8989.0,17713.0,0.4055801292956788,True,영양,9,11,0.748038164060294,-5.086661642803314
경상북도,영주시,9630.0,21466.0,24577.0,54245.0,55002.0,109247.0,0.7836595190625382,True,영주,10,9,0.3464626030920792,-5.138358334109755
경상북도,영천시,8980.0,20301.0,25063.0,50644.0,49877.0,100521.0,0.7165941826596975,True,영천,12,10,-0.38151232080858577,-5.765725826313972
경상북도,예천군,3494.0,7700.0,15043.0,22663.0,23503.0,46166.0,0.46453499966761946,True,예천,10,8,0.9097604297535034,-4.623376623376624
경상북도,울릉군,863.0,2115.0,2154.0,5430.0,4571.0,10001.0,0.8012999071494893,True,울릉,8,13,-4.294570542945708,-9.196217494089836
경상북도,울진군,4498.0,10189.0,12665.0,25847.0,25891.0,51738.0,0.7103039873667588,True,울진,6,11,0.0425219374540986,-5.854352733339874
경상북도,의성군,3326.0,7716.0,19896.0,26334.0,27680.0,54014.0,0.3343385605146763,True,의성,11,11,1.2459732661902478,-6.8947641264904105
경상북도,청도군,3037.0,6860.0,14274.0,21278.0,22286.0,43564.0,0.42552893372565503,True,청도,13,10,1.1569185566063678,-5.7288629737609345
경상북도,청송군,1756.0,4164.0,8600.0,13008.0,13293.0,26301.0,0.40837209302325583,True,청송,10,11,0.5418044941256972,-7.8290105667627286
경상북도,칠곡군,16831.0,36450.0,15479.0,64002.0,59197.0,123199.0,2.1746882873570645,False,칠곡,12,9,-1.9500969975405624,-3.824417009602193
광주광역시,광산구,57338.0,116495.0,32067.0,202480.0,200569.0,403049.0,3.5761374621885427,False,광주 광산,21,2,-0.23706794955452026,-0.7807202025838011
광주광역시,남구,28859.0,58607.0,32184.0,106288.0,113441.0,219729.0,1.793375590355456,False,광주 남구,23,2,1.6276868324162974,-0.7584418243554547
광주광역시,동구,12008.0,25478.0,19413.0,47823.0,47968.0,95791.0,1.2371091536599186,False,광주 동구,23,3,0.07568560720735418,-2.8691420048669425
광주광역시,북구,60644.0,126306.0,53694.0,219300.0,221766.0,441066.0,2.258874362126122,False,광주 북구,22,3,0.27954999931982805,-1.9864456162019206
광주광역시,서구,43352.0,87911.0,35214.0,152246.0,157333.0,309579.0,2.4622025330834325,False,광주 서구,22,2,0.8215996563074368,-0.6864897453105978
대구광역시,남구,19722.0,41610.0,29974.0,76147.0,80286.0,156433.0,1.3159404817508507,False,대구 남구,15,9,1.3229305837003658,-2.602739726027398
대구광역시,달서구,77782.0,164114.0,62977.0,294121.0,297770.0,591891.0,2.4701716499674484,False,대구 달서,16,8,0.3082493229327743,-2.6048965962684467
대구광역시,달성군,29407.0,62844.0,24215.0,111194.0,107074.0,218268.0,2.428825108403882,False,대구 달성,16,9,-0.9437938680887714,-3.2063522372859756
대구광역시,동구,44155.0,93937.0,55767.0,174663.0,176689.0,351352.0,1.5835529972923055,False,대구 동구,15,10,0.28831485234180887,-2.9950924555819327
대구광역시,북구,56497.0,118892.0,51156.0,220247.0,220136.0,440383.0,2.2088122605363987,False,대구 북구,14,8,-0.01260266631545881,-2.4804023819937404
대구광역시,서구,22923.0,51430.0,33038.0,100760.0,98747.0,199507.0,1.3876747987166294,False,대구 서구,15,8,-0.5044935766664815,-5.428738090608593
대구광역시,수성구,52594.0,108158.0,56431.0,218317.0,228694.0,447011.0,1.8640109159858942,False,대구 수성,14,10,1.1607096917078064,-1.3729913644852876
대구광역시,중구,11124.0,22710.0,15343.0,38720.0,40992.0,79712.0,1.4500423645962328,False,대구 중구,14,9,1.4251304696908829,-1.0171730515191546
대전광역시,대덕구,24229.0,52136.0,22783.0,97879.0,94809.0,192688.0,2.1269367510863364,False,대전 대덕,13,5,-0.7966245952005291,-3.527313180911462
대전광역시,동구,29621.0,63636.0,35763.0,118911.0,116048.0,234959.0,1.6565165114783436,False,대전 동구,14,5,-0.6092552317638389,-3.452448299704569
대전광역시,서구,72077.0,146089.0,49080.0,242044.0,248967.0,491011.0,2.937123064384678,False,대전 서구,16,4,0.7049740229852275,-0.662267521853116
대전광역시,유성구,51790.0,107801.0,25474.0,173072.0,170150.0,343222.0,4.066106618512993,False,대전 유성,15,4,-0.42567201403173605,-1.9577740466229454
대전광역시,중구,32108.0,66013.0,38468.0,125383.0,127107.0,252490.0,1.6693355516273267,False,대전 중구,15,5,0.34139965939244954,-1.3610955417872217
부산광역시,강서구,16329.0,34216.0,12348.0,56287.0,52622.0,108909.0,2.6448007774538387,False,부산 강서,18,8,-1.6825973978275455,-2.276712649053075
부산광역시,금정구,30945.0,65802.0,39482.0,120291.0,124333.0,244624.0,1.567549769515222,False,부산 금정,16,10,0.826165870887563,-2.972554025713503
부산광역시,기장군,21569.0,43592.0,21056.0,78373.0,80154.0,158527.0,2.0487272036474162,False,부산 기장,16,12,0.5617339632996265,-0.5207377500458799
부산광역시,남구,34852.0,72464.0,45778.0,137096.0,141683.0,278779.0,1.5226528026562978,False,부산 남구,19,11,0.8226946792979417,-1.9043939059394999
부산광역시,동구,9778.0,21217.0,20334.0,44516.0,45310.0,89826.0,0.961738959378381,True,부산 동구,18,10,0.44196557789504265,-3.9143139934957825
부산광역시,동래구,34291.0,71076.0,40349.0,133890.0,138855.0,272745.0,1.6997199434930235,False,부산 동래,16,11,0.9101908375955592,-1.7544600146322253
부산광역시,부산진구,52863.0,107863.0,60541.0,184213.0,192313.0,376526.0,1.7463537107084455,False,부산 부산진,17,10,1.0756229317497312,-0.9906084570241891
부산광역시,북구,40630.0,85531.0,38522.0,154276.0,155926.0,310202.0,2.1094439541041483,False,부산 북구,17,9,0.2659557320713546,-2.496755562310743
부산광역시,사상구,30196.0,65246.0,30561.0,118419.0,114381.0,232800.0,1.9761133470763392,False,부산 사상,18,9,-0.8672680412371125,-3.719768261655887
부산광역시,사하구,42333.0,90495.0,46778.0,167290.0,167313.0,334603.0,1.8099533968959767,False,부산 사하,19,10,0.0034369088143249016,-3.220619923752693
부산광역시,서구,13204.0,27370.0,23906.0,55469.0,57504.0,112973.0,1.1046599180122145,False,부산 서구,19,9,0.9006576792685017,-1.7573986116185603
부산광역시,수영구,25153.0,50404.0,30831.0,85573.0,93751.0,179324.0,1.6316694236320586,False,부산 수영,20,11,2.2802301978541606,-0.09721450678517596
부산광역시,연제구,27040.0,55185.0,31832.0,101330.0,105938.0,207268.0,1.6989193264639357,False,부산 연제,17,11,1.111604299747182,-1.0011778563015328
부산광역시,영도구,13183.0,28800.0,27192.0,62596.0,63766.0,126362.0,0.9696234186525449,True,부산 영도,20,10,0.46295563539672235,-4.225694444444445
부산광역시,중구,5300.0,11234.0,9700.0,22174.0,23034.0,45208.0,1.092783505154639,False,부산 중구,18,11,0.9511590868872766,-2.8217909916325445
부산광역시,해운대구,53853.0,108220.0,56854.0,203814.0,216039.0,419853.0,1.8944313504766594,False,부산 해운대,17,12,1.4558666962008138,-0.23747920901866504
서울특별시,강남구,94421.0,177897.0,61822.0,271604.0,295511.0,567115.0,3.054608391834622,False,서울 강남,8,6,2.1077735556280452,3.076218261128627
서울특별시,강동구,65184.0,133231.0,53121.0,221118.0,223050.0,444168.0,2.454170666967866,False,서울 강동,5,8,0.21748527584157795,-1.0744496400987735
서울특별시,강북구,44053.0,90832.0,53964.0,160861.0,166334.0,327195.0,1.632681046623675,False,서울 강북,3,5,0.8363514112379455,-1.5005724854676772
서울특별시,강서구,96755.0,192884.0,70889.0,290478.0,305007.0,595485.0,2.7297606116604833,False,서울 강서,6,4,1.2199299730471846,0.16227369818129223
서울특별시,관악구,91299.0,192261.0,66659.0,256143.0,250708.0,506851.0,2.7392850177770445,False,서울 관악,7,5,-0.5361536230568731,-2.512990154009392
서울특별시,광진구,61477.0,121258.0,41292.0,174797.0,182418.0,357215.0,2.9776712196067034,False,서울 광진,6,7,1.0667245216466226,0.6993353015883441
서울특별시,구로구,63925.0,128841.0,55159.0,207667.0,209884.0,417551.0,2.317844776011168,False,서울 구로,9,4,0.26547655256483615,-0.38458254748100495
서울특별시,금천구,33146.0,71323.0,31976.0,119885.0,115501.0,235386.0,2.073179884913685,False,서울 금천,8,5,-0.931236352204462,-3.5269127770845285
서울특별시,노원구,77491.0,156929.0,70819.0,276333.0,291248.0,567581.0,2.1884240105056554,False,서울 노원,2,6,1.3139093803351432,-0.6203442321049635
서울특별시,도봉구,46810.0,96133.0,50466.0,171238.0,176982.0,348220.0,1.8551103713391195,False,서울 도봉,2,5,0.8247659525587259,-1.3070433670019643
서울특별시,동대문구,52791.0,109441.0,53301.0,177640.0,177429.0,355069.0,1.9808633984353015,False,서울 동대문,4,7,-0.029712534746767494,-1.7630504107235878
서울특별시,동작구,66487.0,133589.0,55052.0,196267.0,204730.0,400997.0,2.4154254159703554,False,서울 동작,6,5,1.0552448023301908,-0.23018362290308514
서울특별시,마포구,66859.0,127897.0,48060.0,182162.0,197730.0,379892.0,2.782313774448606,False,서울 마포,5,5,2.049003400966587,2.275659319608747
서울특별시,서대문구,47754.0,95337.0,47303.0,152510.0,161684.0,314194.0,2.0190685580195757,False,서울 서대문,4,5,1.4599260329605235,0.08968186538279577
서울특별시,서초구,71132.0,134071.0,50906.0,214673.0,232519.0,447192.0,2.794641103209838,False,서울 서초,7,6,1.9953398092989127,3.055470608856503
서울특별시,성동구,47379.0,95682.0,39140.0,148326.0,150933.0,299259.0,2.42100153295861,False,서울 성동,5,7,0.4355758724048364,-0.48284943876591435
서울특별시,성북구,66069.0,131558.0,63878.0,219951.0,230404.0,450355.0,2.068599517830865,False,서울 성북,3,6,1.1605289160773191,0.2204350932668464
서울특별시,송파구,106049.0,206243.0,70918.0,320557.0,337274.0,657831.0,2.990749880143264,False,서울 송파,6,8,1.2706150971906194,1.4194421143990388
서울특별시,양천구,65336.0,131503.0,51957.0,236290.0,241449.0,477739.0,2.51500279076929,False,서울 양천,7,4,0.5399391718072022,-0.3159623734819761
서울특별시,영등포구,59868.0,120136.0,51186.0,185200.0,185413.0,370613.0,2.3392333841284727,False,서울 영등포,8,4,0.028736174931798253,-0.16647799160950938
서울특별시,용산구,35249.0,69448.0,35547.0,111601.0,118640.0,230241.0,1.9832334655526487,False,서울 용산,6,6,1.5286156679305551,0.755961294781704
서울특별시,은평구,70822.0,141195.0,71304.0,239183.0,252293.0,491476.0,1.9864804218557164,False,서울 은평,5,4,1.3337375578868604,0.15899996458798027
서울특별시,종로구,22111.0,44333.0,24950.0,75201.0,77536.0,152737.0,1.7724248496993988,False,서울 종로,4,6,0.7643858397114012,-0.12518891119482345
서울특별시,중구,18837.0,38184.0,20388.0,62204.0,63045.0,125249.0,1.847851677457328,False,서울 중구,5,6,0.3357312234029797,-0.6678189817724722
서울특별시,중랑구,60154.0,123469.0,55842.0,204900.0,206105.0,411005.0,2.1544357293793204,False,서울 중랑,4,8,0.1465918906096042,-1.280078400246215
세종특별자치시,세종특별자치시,36648.0,72474.0,24197.0,121505.0,121543.0,243048.0,3.0291358432863578,False,세종,13,4,0.0078173858661712,0.5670999254905218
울산광역시,남구,45562.0,98473.0,29400.0,173960.0,166754.0,340714.0,3.099455782312925,False,울산 남구,15,12,-1.0574851635095694,-3.7314796949417586
울산광역시,동구,23973.0,55245.0,14370.0,92144.0,82370.0,174514.0,3.336534446764092,False,울산 동구,14,12,-2.8003483961172195,-6.60602769481401
울산광역시,북구,27298.0,58534.0,12985.0,101096.0,94189.0,195285.0,4.204543704274163,False,울산 북구,13,12,-1.7684409964923042,-3.3638569036799124
울산광역시,울주군,25605.0,55789.0,25931.0,112895.0,106360.0,219255.0,1.974856349543018,False,울산 울주,14,11,-1.4902738820095296,-4.103855598773953
울산광역시,중구,31292.0,67807.0,26082.0,123702.0,118834.0,242536.0,2.39950924008895,False,울산 중구,15,11,-1.003562357753074,-3.851372277198517
인천광역시,강화군,5183.0,11724.0,19600.0,34170.0,33840.0,68010.0,0.5288775510204081,True,인천 강화,5,1,-0.24261138067931398,-5.79153872398499
인천광역시,계양구,48069.0,98958.0,29762.0,165301.0,164983.0,330284.0,3.2302264632753177,False,인천 계양,7,2,-0.04814038827191114,-1.4248469047474677
인천광역시,남구,57113.0,122018.0,57437.0,210433.0,206670.0,417103.0,1.9887180737155492,False,인천 남구,9,2,-0.4510876210432446,-3.1929715287908333
인천광역시,남동구,76870.0,157718.0,53961.0,264714.0,266268.0,530982.0,2.8490947165545486,False,인천 남동,10,2,0.14633264404443347,-1.2611116042556991
인천광역시,동구,8463.0,17957.0,12639.0,35833.0,35181.0,71014.0,1.3391882269166864,False,인천 동구,7,1,-0.4590644098346808,-2.8707467839839627
인천광역시,부평구,80691.0,165780.0,60940.0,273356.0,276360.0,549716.0,2.648211355431572,False,인천 부평,8,2,0.27323199615801874,-1.326456749909516
인천광역시,서구,73493.0,150553.0,42719.0,258117.0,252616.0,510733.0,3.440764062829186,False,인천 서구,6,1,-0.5385397066569042,-1.1846326542812147
인천광역시,연수구,47035.0,95309.0,26893.0,163753.0,164874.0,328627.0,3.4979362659428106,False,인천 연수,10,1,0.17055810995444398,-0.649991081639717
인천광역시,옹진군,1739.0,5346.0,4567.0,12155.0,9196.0,21351.0,0.7615502518064375,True,인천 옹진,10,0,-6.929417825862955,-17.47100635989525
